latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-11.55383,131.25888,338.48,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.8,3.89,D
-11.55621,131.24168,333.45,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.27,5.92,D
-11.55681,131.23738,343.46,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.19,5.92,D
-11.55314,131.23685,346.64,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.11,5.92,D
-11.54531,131.26645,341.81,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.37,7.22,D
-11.55396,131.23785,339.53,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,299.34,11.85,D
-11.54596,131.26736,330.73,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.3,3.11,D
-11.54658,131.26309,336.47,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.63,3.11,D
-11.50746,131.35393,331.04,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,294.55,4.94,D
-11.50808,131.34964,329.18,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,294.9,6.16,D
-11.50202,131.34,333.6,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,295.78,6.7,D
-11.50264,131.33572,347.03,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,295.69,6.7,D
-11.40435,131.96974,341.2,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,298.64,7.42,D
-11.39844,131.96071,343.47,0.44,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,299.02,7.59,D
-11.39548,131.95621,341.43,0.44,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,297.07,4.14,D
-11.38105,132.03145,334.79,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,300.41,4.52,D
-11.37696,132.03493,335.47,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,299.51,4.52,D
-11.37344,132.03441,339.98,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,301.77,7.42,D
-11.3545,132.1163,332.17,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,298.47,3.83,D
-11.35099,132.11578,347.11,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,300.73,3.83,D
-11.34749,132.11525,342.52,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,299.85,5.64,D
-11.58329,130.43275,332.8,0.52,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,298.68,4.89,D
-11.57946,130.43222,335.97,0.52,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,300.17,4.89,D
-11.34103,132.11029,334.15,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,297.66,3.7,D
-11.44213,131.39626,334.59,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.29,5.62,D
-11.57563,130.43169,342.54,0.52,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,300.2,8.97,D
-11.5718,130.43112,340.44,0.52,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,299.49,8.97,D
-11.43488,131.3952,352.61,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,298.49,9.86,D
-11.49341,130.97414,356.16,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,300.32,12.1,D
-11.49403,130.96967,349.96,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,300.26,12.1,D
-11.49465,130.96521,330.63,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.11,2.68,D
-11.49527,130.96074,329.49,0.48,0.4,6/30/2025,436,N,VIIRS,l,2.0NRT,299.99,2.68,D
-11.56796,130.43057,345.95,0.52,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,299.03,10.71,D
-11.46291,131.16721,348.59,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.52,8.67,D
-11.56413,130.43002,332.37,0.52,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,297.75,10.71,D
-11.56095,130.42468,367,0.52,0.41,6/30/2025,436,N,VIIRS,h,2.0NRT,303.85,22.97,D
-11.45924,131.16669,346.95,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.48,7.61,D
-11.45557,131.16615,351.06,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.84,7.61,D
-11.46039,131.13127,336.35,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.1,5.25,D
-11.46099,131.12691,343.81,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,299.04,5.25,D
-11.47985,130.9902,335.36,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.68,4.51,D
-11.55712,130.42413,346.5,0.52,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,297.63,22.97,D
-11.45129,131.16995,342.91,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.17,8.81,D
-11.45189,131.16563,331.06,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.82,3.28,D
-11.39485,131.4377,347.73,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.48,4.5,D
-11.39546,131.43352,329.95,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.67,4.5,D
-11.43225,131.17714,334.46,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.13,6.17,D
-11.43785,131.13802,338.15,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.53,8.89,D
-11.44282,131.10323,331.64,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,295.98,4.13,D
-11.30514,132.03282,332.7,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,300.01,3.31,D
-11.39064,131.44136,343.71,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.41,8.36,D
-11.42796,131.18095,339.29,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.71,6.17,D
-11.43416,131.13753,347.23,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.33,8.89,D
-11.43914,131.10269,345.97,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.52,4.13,D
-11.43977,131.09825,339.2,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.21,4.13,D
-11.51677,130.55563,335.32,0.51,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,299.02,3.44,D
-11.30047,132.04019,338.05,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,298.5,3.6,D
-11.38642,131.44504,329.81,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,296.07,4.14,D
-11.38702,131.44084,336.43,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.48,4.14,D
-11.42367,131.18477,335.01,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.57,4.92,D
-11.42429,131.1804,339.78,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.62,5.29,D
-11.43048,131.13704,331.63,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,295.86,5.78,D
-11.43609,131.0977,348.68,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,308,28.71,D
-11.51297,130.55508,339.89,0.51,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,298.07,4.74,D
-11.5156,130.53641,333,0.51,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,298.22,4.97,D
-11.51626,130.53172,330.69,0.51,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,297.42,5.44,D
-11.56415,130.19038,339.49,0.53,0.42,6/30/2025,436,N,VIIRS,n,2.0NRT,299.22,7.25,D
-11.56485,130.18541,327.85,0.53,0.42,6/30/2025,436,N,VIIRS,n,2.0NRT,297.02,5.86,D
-11.29638,132.04366,343.54,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,300.44,6.13,D
-11.3828,131.44453,342.59,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.31,4.14,D
-11.42125,131.17552,332.87,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,295.92,5.29,D
-11.42742,131.1322,345.69,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.24,5.78,D
-11.43241,131.09717,345.47,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,299.38,28.71,D
-11.43303,131.09274,347.52,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,300.53,22.02,D
-11.50723,130.56834,334.54,0.51,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,299.72,5.89,D
-11.56095,130.18489,349.07,0.53,0.42,6/30/2025,436,N,VIIRS,n,2.0NRT,300.8,5.86,D
-11.56164,130.17993,338.17,0.53,0.42,6/30/2025,436,N,VIIRS,n,2.0NRT,297.89,5.86,D
-11.29287,132.04312,345.63,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,299.94,5.15,D
-11.37738,131.45656,342.6,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.07,6.07,D
-11.37798,131.45239,346.03,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,298.23,5.34,D
-11.37858,131.44821,341.74,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.57,5.34,D
-11.38339,131.41457,329.26,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.52,2.33,D
-11.41511,131.19234,336.12,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.41,5.97,D
-11.42374,131.13168,334.57,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.01,6,D
-11.42935,131.09221,347.13,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,300.63,21.68,D
-11.42998,131.08778,343.99,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,300.56,21.68,D
-11.55776,130.17938,344.77,0.53,0.42,6/30/2025,436,N,VIIRS,n,2.0NRT,300.06,11.83,D
-11.28935,132.04257,335.99,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,300.29,5.15,D
-11.37317,131.46021,348.36,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.63,6.07,D
-11.41144,131.19182,340.42,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.96,5.97,D
-11.42068,131.12682,347.88,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.96,7.65,D
-11.42629,131.08727,355.32,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,300.63,21.68,D
-11.50881,130.50175,333.73,0.51,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,297.52,3.51,D
-11.55043,130.20354,328.3,0.53,0.42,6/30/2025,436,N,VIIRS,l,2.0NRT,298.95,4.83,D
-11.28584,132.04205,334.71,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,299.99,7.57,D
-11.36956,131.45969,341.52,0.46,0.39,6/30/2025,436,N,VIIRS,n,2.0NRT,297.15,3.77,D
-11.40778,131.1913,344.05,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.72,9.45,D
-11.417,131.12628,328.68,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.07,6.65,D
-11.41762,131.12195,335.77,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.72,6.65,D
-11.4226,131.08676,335.64,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,299.42,16.72,D
-11.50567,130.49646,340.26,0.51,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,300.3,11.64,D
-11.54655,130.20299,327.87,0.53,0.42,6/30/2025,436,N,VIIRS,l,2.0NRT,298.29,6.56,D
-11.2829,132.03754,348.27,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,301.93,9.78,D
-11.41394,131.1214,354.15,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,299.42,6.65,D
-11.43262,130.98924,330.43,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,295.06,2.02,D
-11.45401,130.8374,345.81,0.49,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,299.93,4.88,D
-11.50186,130.49588,339.04,0.51,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,302.8,11.64,D
-11.50252,130.49115,332.07,0.51,0.41,6/30/2025,436,N,VIIRS,l,2.0NRT,303.09,25.5,D
-11.54335,130.19751,343.84,0.53,0.42,6/30/2025,436,N,VIIRS,n,2.0NRT,298.51,6.56,D
-11.54471,130.18768,327.99,0.53,0.42,6/30/2025,436,N,VIIRS,n,2.0NRT,297.51,4.14,D
-11.27938,132.037,337.92,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,296.87,3.86,D
-11.27995,132.03307,333.63,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,298.14,3.86,D
-11.41026,131.12085,333.91,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.98,10.09,D
-11.41088,131.11647,354.93,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,302.63,13.75,D
-11.42953,130.98434,336.15,0.48,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,297.05,4.19,D
-11.44964,130.84138,331.87,0.49,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,298.19,5.72,D
-11.49805,130.49532,353.64,0.51,0.41,6/30/2025,436,N,VIIRS,n,2.0NRT,299.25,12.16,D
-11.27644,132.03255,331.21,0.43,0.38,6/30/2025,436,N,VIIRS,n,2.0NRT,296.32,3.86,D
-11.4072,131.11595,335.8,0.47,0.4,6/30/2025,436,N,VIIRS,n,2.0NRT,296.15,13.75,D
-12.08476,132.86494,330.49,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,299.06,3.67,D
-12.009,133.36198,367,0.4,0.37,6/30/2025,436,N,VIIRS,h,2.0NRT,303.11,4.71,D
-11.95401,133.73532,350.02,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,301.91,16.97,D
-11.95455,133.73174,340.93,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,312.11,18.81,D
-11.95508,133.72813,344.08,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.27,18.81,D
-11.95721,133.71376,333.83,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.67,4.99,D
-11.95774,133.71016,334.21,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.47,3.86,D
-11.96147,133.68498,355.17,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,300.72,10.19,D
-11.9668,133.64893,332.91,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.71,8.91,D
-11.96733,133.64532,336.99,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.91,8.45,D
-12.00954,133.35832,334.2,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,299.97,4.71,D
-12.08187,132.86066,345.15,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,301.46,6.53,D
-11.94959,133.742,346.44,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,295.59,5.41,D
-11.95012,133.73842,347.46,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,301.45,16.97,D
-11.95066,133.73482,353.81,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,303.6,16.97,D
-11.95119,133.73123,351.89,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,305.92,18.81,D
-11.95172,133.72762,342.31,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.43,18.81,D
-11.95811,133.68446,339.93,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.87,10.19,D
-11.95864,133.68086,330.03,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.33,6.22,D
-11.96343,133.64841,333.35,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.48,8.91,D
-11.96397,133.64481,330.94,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.04,8.45,D
-12.00615,133.35782,339.64,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,302.44,4.71,D
-12.00669,133.35416,335.84,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,300.18,2.37,D
-12.07898,132.85635,340.52,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,301.28,5.35,D
-11.9473,133.7343,367,0.39,0.36,6/30/2025,436,N,VIIRS,h,2.0NRT,305.72,16.84,D
-11.94624,133.7415,350.11,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,301.69,16.69,D
-11.94677,133.7379,356.25,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,307.77,16.84,D
-11.96007,133.64789,330.83,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.19,2.15,D
-12.00384,133.34996,332.7,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,300.05,6.54,D
-12.01241,133.29134,338.97,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,302.35,5.47,D
-12.01295,133.28764,336.12,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,302.35,2.93,D
-11.94288,133.741,356.94,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.76,16.69,D
-11.94341,133.73738,353.78,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,300.44,16.84,D
-11.95139,133.68341,338.76,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,300.56,5.6,D
-11.95192,133.67981,351.42,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,304.01,9.45,D
-11.95246,133.67621,339.31,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.53,9.45,D
-11.99885,133.36043,343.85,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,300.08,6.57,D
-12.00741,133.30183,334.11,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,301.4,2.37,D
-12.00795,133.29816,330.59,0.4,0.37,6/30/2025,436,N,VIIRS,l,2.0NRT,302.49,2.37,D
-12.08409,132.77197,347.2,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,299.84,5.93,D
-12.08463,132.76819,337.15,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,302.3,5.93,D
-11.94057,133.74384,344.11,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.57,9.23,D
-11.94111,133.74023,356.22,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.87,9.23,D
-11.94165,133.73668,352,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,293.3,5.29,D
-11.94973,133.68272,348.38,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,302.24,5.79,D
-11.95027,133.67911,351.82,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,305.51,14.2,D
-11.95081,133.67552,332.76,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.66,14.2,D
-11.95512,133.64671,334.94,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.91,4.22,D
-11.99792,133.35997,342.18,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,299.84,2.64,D
-11.99846,133.35631,336.42,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,300.29,2.64,D
-12.00663,133.30141,335.03,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,301.73,3.76,D
-12.08499,132.77209,343.23,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,298.79,7.02,D
-12.08555,132.76831,337.91,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,302.76,7.02,D
-11.93722,133.74333,343.52,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.94,9.23,D
-11.93776,133.73975,352.69,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,304.63,9.23,D
-11.93829,133.73616,339.96,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,295.95,5.29,D
-11.94583,133.68581,331.97,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.42,5.79,D
-11.94637,133.68219,340.87,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,300.06,5.79,D
-11.94691,133.67859,353.99,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.86,14.2,D
-11.95122,133.6498,347.61,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.12,4.22,D
-11.95176,133.64619,332.77,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.99,4.22,D
-11.95337,133.63539,333.78,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.79,2.76,D
-11.99073,133.38501,335.69,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,301.7,2.6,D
-11.99508,133.35579,332.66,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,298.52,2.64,D
-12.0027,133.30455,330.87,0.4,0.37,6/30/2025,436,N,VIIRS,l,2.0NRT,301.25,3.28,D
-11.93386,133.74281,351.75,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,304.72,34.69,D
-11.9344,133.73921,355.27,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,304.4,34.69,D
-11.94247,133.68529,335.66,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,295.75,4.62,D
-11.94301,133.68167,330.2,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,295.32,4.62,D
-11.99877,133.30771,340.23,0.4,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,302.38,4.47,D
-11.92997,133.74588,342.38,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,301.06,11.15,D
-11.93051,133.74229,355.3,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,310.23,34.69,D
-11.93912,133.68477,342.89,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.73,4.62,D
-11.94396,133.65239,333.56,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.46,3.05,D
-12.08024,132.73256,352.04,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,301.9,7.82,D
-11.92662,133.74536,353.43,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,305.92,23.4,D
-11.92715,133.74178,355.87,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.99,42.26,D
-11.92769,133.73819,337.86,0.39,0.36,6/30/2025,436,N,VIIRS,l,2.0NRT,309.03,42.26,D
-11.93522,133.68785,336.35,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.47,10.86,D
-11.93576,133.68427,354.97,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,309.47,22.45,D
-11.93629,133.68066,348.83,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,301.41,22.45,D
-11.93952,133.65909,334.76,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,295.88,3.43,D
-11.94328,133.63387,334.87,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.54,3.09,D
-12.07624,132.73582,331.79,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,296.57,2.68,D
-12.0768,132.73203,345.66,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,301.29,4.83,D
-11.92326,133.74486,347.18,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,302.99,23.4,D
-11.93186,133.68735,344.12,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.84,10.86,D
-11.9324,133.68376,354.73,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.15,22.45,D
-11.93616,133.65857,331.71,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,294.26,3.43,D
-12.07335,132.73152,352.45,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,299.68,4.83,D
-12.0739,132.72772,335.38,0.41,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,300.54,4.83,D
-11.91991,133.74434,341.59,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.51,8.3,D
-11.92045,133.74074,345.47,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,300.18,4.96,D
-11.9285,133.68683,344.96,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.17,4.18,D
-11.93172,133.66525,330.81,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,295.05,2.46,D
-11.91709,133.74022,343.77,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.19,4.96,D
-11.91763,133.73662,344.23,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.78,4.96,D
-11.92514,133.68634,333.55,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,294.28,4.18,D
-11.92568,133.68272,348.49,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.28,7.73,D
-11.92621,133.67914,341.63,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.62,7.73,D
-11.9499,133.5202,339.73,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.4,2.63,D
-11.95044,133.51657,330.17,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.18,1.38,D
-11.91427,133.73611,335.43,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.16,2.71,D
-11.92178,133.68582,344.8,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.6,4.31,D
-11.94653,133.51968,333.33,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,300.63,2.33,D
-11.90581,133.7238,335.87,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.03,4.66,D
-11.90635,133.7202,341.03,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.37,4.66,D
-11.90299,133.7197,354.11,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,304.85,13.97,D
-11.90353,133.71609,337.63,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,297.52,8.27,D
-11.89964,133.71918,332.42,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.91,13.97,D
-11.90017,133.71558,346.79,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,296.57,8.27,D
-11.90071,133.71201,356.4,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,299.01,8.27,D
-11.90124,133.7084,353.96,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,307.75,31.34,D
-11.90178,133.7048,354.96,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,301.92,31.34,D
-11.90231,133.70122,345.9,0.39,0.36,6/30/2025,436,N,VIIRS,n,2.0NRT,298.92,5.51,D
-11.934,133.48804,337.27,0.39,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,301.35,3.37,D
-11.93453,133.48442,340.11,0.39,0.37,6/30/2025,436,N,VIIRS,n,2.0NRT,301.2,3.06,D
